parentised_smiles	ID	class_label
CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]2CCCN2C1=O)C(C)C	chembl_12875	NEGATIVE
CC(C)Cc1ccc2CNCCN3CCc1c23	chembl_76968	NEGATIVE
CC(C)Cc1ccnc2N3CCNC[C@H]3CCc12	chembl_75512	POSITIVE
CC(C)NC[C@H]1C[C@@H]1c1ccccc1	chembl_77494	NEGATIVE
CC(C)Oc1cc2CCNCC(C)c2cc1Br	chembl_74694	POSITIVE
CC(C)Oc1ccc(Cl)cc1[C@@H]1C[C@H]1CN	chembl_76948	NEGATIVE
CC(C)Oc1ccc(Cl)cc1[C@H]1C[C@@H]1CN	chembl_75385	POSITIVE
CC(C)Oc1ccc2occc2c1[C@@H]1C[C@H]1CN	chembl_74839	POSITIVE
CC(C)Oc1ccc2occc2c1[C@H]1C[C@@H]1CN	chembl_76115	POSITIVE
CC(C)Oc1cccc2C3CNCCN3C(=O)c12	chembl_75143	POSITIVE
CC(C)[C@H]1CNC[C@@H]2N1C(=O)c1c2cccc1C(F)(F)F	chembl_76572	POSITIVE
CC(C)c1cc(C)c2C(=O)N[C@H]3CNC[C@@H]3c2c1	chembl_74648	POSITIVE
CC(C)c1cc2[C@@H]3CNCCN3C(=O)c2c(c1)C(F)(F)F	chembl_75184	POSITIVE
CC(N)Cc1c[nH]c2ccccc12	chembl_12958	POSITIVE
CC(N)Cc1ccc2ccccc2c1	chembl_76249	POSITIVE
CC(Oc1ccc(Cl)cc1C)C(O)=O	chembl_76680	POSITIVE
CC(c1ccccc1)c1cc2CCNCCc2nn1	chembl_77531	POSITIVE
CC1(C)CC2CNCCN2c2ccccc12	chembl_77921	NEGATIVE
CC1(C)CCC(CC1)Oc1cc(F)c(CNC(=O)[C@@H]2CCCN2)cc1F	chembl_75332	POSITIVE
CC1(C)CN2CCNCc3ccc(Br)c1c23	chembl_75133	POSITIVE
CC1(C)CN2CCNCc3ccc(Cl)c1c23	chembl_76290	POSITIVE
CC1(C)CN2CCNCc3ccc(F)c1c23	chembl_76581	POSITIVE
CC1(C)CN2CCNCc3cccc1c23	chembl_75128	POSITIVE
CC1(C)CN2[C@@H](CN1)c1cccc(c1C2=O)C(F)(F)F	chembl_77311	NEGATIVE
CC1(C)CNCCc2ccc(Cl)cc12	chembl_76343	POSITIVE
CC1(CC1)c1cc2[C@@H]3CNCCN3C(=O)c2c(c1)C(F)(F)F	chembl_76284	POSITIVE
CC1CCc2cc(F)cc3c(CCN)c(C)n1c23	chembl_76308	POSITIVE
CC1CCc2cc(F)cc3c(CCN)cn1c23	chembl_76400	POSITIVE
CC1CN2CCNCc3cc(C)c(Cl)c1c23	chembl_76627	POSITIVE
CC1CN2CCNCc3cc(Cl)c(Cl)c1c23	chembl_75536	POSITIVE
CC1CN2CCNCc3cc(Cl)cc1c23	chembl_77669	NEGATIVE
CC1CN2CCNCc3ccc(Br)c1c23	chembl_75736	POSITIVE
CC1CN2CCNCc3ccc(C)c1c23	chembl_75542	POSITIVE
CC1CN2CCNCc3ccc(Cl)c1c23	chembl_75537	POSITIVE
CC1CN2CCNCc3cccc1c23	chembl_74725	NEGATIVE
CC1CNCCc2c(Cl)cc(Cl)cc12	chembl_75439	POSITIVE
CC1CNCCc2c(Cl)cccc12	chembl_77773	NEGATIVE
CC1CNCCc2cc(Cl)c(Cl)cc12	chembl_76651	POSITIVE
CC1CNCCc2cc(Cl)ccc12	chembl_76793	POSITIVE
CC1CNCCc2cc(F)c(Cl)cc12	chembl_74962	POSITIVE
CC1CNCCc2cc(O)c(Br)cc12	chembl_75194	POSITIVE
CC1CNCCc2cc(OCc3ccccc3)c(Br)cc12	chembl_75901	POSITIVE
CC1CNCCc2ccc(Br)cc12	chembl_75454	POSITIVE
CC1CNCCc2ccc(Cl)c(Cl)c12	chembl_75326	POSITIVE
CC1CNCCc2ccc(Cl)c(F)c12	chembl_75978	POSITIVE
CC1CNCCc2ccc(Cl)cc12	chembl_75674	POSITIVE
CC1CNCCc2ccc(F)cc12	chembl_76638	NEGATIVE
CC1CNCCc2ccc(cc12)C(F)(F)F	chembl_76366	POSITIVE
CC1CNCCc2cccc(Cl)c12	chembl_77596	NEGATIVE
CC1CNCCc2ccccc12	chembl_75420	NEGATIVE
CC1CNCc2cccc3c2N1CC3(C)C	chembl_77754	NEGATIVE
CC1Cc2cccc3CNCCN1c23	chembl_77552	NEGATIVE
CC1NCCc2c(C)c3ccc(Cl)c(C)c3n12	chembl_77724	POSITIVE
CCC1(CC)CN2CCNCc3cccc1c23	chembl_77746	NEGATIVE
CCC1CNCCc2cc(OC)c(Br)cc12	chembl_76650	POSITIVE
CCCCOc1ccc(Cl)cc1[C@@H]1C[C@H]1CN	chembl_77802	NEGATIVE
CCCCOc1ccc(Cl)cc1[C@H]1C[C@@H]1CN	chembl_77331	POSITIVE
CCCCc1cc2[C@@H]3CNCCN3C(=O)c2c(c1)C(F)(F)F	chembl_75610	NEGATIVE
CCCCn1cc(CCN(C)C)c2c(O)cccc12	chembl_75687	NEGATIVE
CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)C[C@H]1C[C@@H]1c1cccc(Cl)c1Cl	chembl_53894	NEGATIVE
CCCN(CCCCNC(=O)c1ccc(cc1)-c1ccccn1)C[C@H]1C[C@@H]1c1cccc(Cl)c1Cl	chembl_53724	NEGATIVE
CCCN(CCCCNC(=O)c1ccc2ccccc2c1)C[C@H]1C[C@@H]1c1cccc(Cl)c1Cl	chembl_54135	NEGATIVE
CCCN1C[C@H](CSC)C[C@H]2[C@H]1Cc1c[nH]c3cccc2c13	chembl_12756	POSITIVE
CCCNS(=O)(=O)c1ccc2CCNCCc2c1	chembl_77070	NEGATIVE
CCCOc1ccc(Cl)cc1[C@@H]1C[C@H]1CN	chembl_76881	NEGATIVE
CCCOc1ccc(Cl)cc1[C@H]1C[C@@H]1CN	chembl_77027	POSITIVE
CCCOc1ccc(F)cc1[C@@H]1C[C@H]1CN	chembl_77246	POSITIVE
CCCOc1ccc(F)cc1[C@H]1C[C@@H]1CN	chembl_76521	POSITIVE
CCCOc1ccc2OCCc2c1[C@@H]1C[C@H]1CN	chembl_77579	POSITIVE
CCCOc1ccc2OCCc2c1[C@H]1C[C@@H]1CN	chembl_76125	POSITIVE
CCCOc1ccc2oc(CC)cc2c1[C@H]1C[C@@H]1CN	chembl_77656	POSITIVE
CCCOc1ccc2occc2c1[C@@H]1C[C@H]1CN	chembl_77633	POSITIVE
CCCOc1ccc2occc2c1[C@H]1C[C@@H]1CN	chembl_75737	POSITIVE
CCCOc1cccc2C(=O)N3CCNC[C@H]3Cc12	chembl_74619	POSITIVE
CCCOc1ccccc1[C@H]1C[C@@H]1CN	chembl_77141	POSITIVE
CCCc1cc(Cl)c2C(=O)N[C@H]3CNC[C@@H]3c2c1	chembl_75286	POSITIVE
CCCc1cc2[C@@H]3CNCCN3C(=O)c2c(c1)C(F)(F)F	chembl_74871	POSITIVE
CCCc1ccc2C(=O)N3CCNC[C@H]3Cc2c1	chembl_76147	POSITIVE
CCCc1ccc2CCC3CNCCN3c2c1	chembl_77006	POSITIVE
CCCc1ccc2CNCCN3CCc1c23	chembl_77243	NEGATIVE
CCCc1ccc2N3CCNCC3CCc2c1	chembl_77073	POSITIVE
CCCc1cccc2N3CCNCC3CCc12	chembl_75620	POSITIVE
CCCc1cccc2N3CCNC[C@H]3CCc12	chembl_76074	POSITIVE
CCCc1ccnc2N3CCNC[C@H]3CCc12	chembl_76007	POSITIVE
CCCc1cncc2N3CCNC[C@H]3CCc12	chembl_76355	POSITIVE
CCCn1cnc2c(ncnc12)N1CCNCC1	chembl_77583	NEGATIVE
CCN(C)c1c2CCNCCc2nc2ccnn12	chembl_77170	NEGATIVE
CCN(CC)C(=O)N[C@@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34	chembl_12990	POSITIVE
CCNc1c2CCNCCc2nc2ccnn12	chembl_74752	POSITIVE
CCOc1cc2CCNCC(C)c2cc1Br	chembl_75856	POSITIVE
CCOc1cc2[C@@H]3CNCCN3C(=O)c2c(c1)C(F)(F)F	chembl_74797	POSITIVE
CCOc1ccc(Cl)cc1[C@@H]1C[C@H]1CN	chembl_77283	NEGATIVE
CCOc1ccc(Cl)cc1[C@H]1C[C@@H]1CN	chembl_76779	POSITIVE
CCOc1ccc2OCCc2c1[C@@H]1C[C@H]1CN	chembl_76478	POSITIVE
CCOc1ccc2OCCc2c1[C@H]1C[C@@H]1CN	chembl_76506	POSITIVE
CCOc1ccc2n3CCCc3c(C[C@H](C)N)c2c1	chembl_77723	POSITIVE
CCOc1ccc2oc(CC)cc2c1[C@@H]1C[C@H]1CN	chembl_77508	POSITIVE
CCOc1ccc2oc(CC)cc2c1[C@H]1C[C@@H]1CN	chembl_76364	POSITIVE
CCOc1ccc2occc2c1[C@@H]1C[C@H]1CN	chembl_75946	POSITIVE
CCOc1ccc2occc2c1[C@H]1C[C@@H]1CN	chembl_76701	POSITIVE
CCOc1cccc2C(=O)N3CCNC[C@H]3Cc12	chembl_75167	POSITIVE
CCOc1ccccc1[C@H]1C[C@@H]1CN	chembl_76586	POSITIVE
CCOc1noc2CCNCCc12	chembl_74945	NEGATIVE
CCSc1cc2N(C[C@H](C)N)CCc2cc1F	chembl_76265	POSITIVE
CCSc1ccc2CCN(C[C@H](C)N)c2c1	chembl_74884	POSITIVE
CCSc1cccc2N3CCNCC3CCc12	chembl_77139	POSITIVE
CC[C@@H]1CNCCN1c1ccc(=O)n(CCOc2ccccc2Cl)n1	chembl_77936	NEGATIVE
CC[C@@H]1CNCCc2ccc(Cl)cc12	chembl_75103	POSITIVE
CC[C@@H]1NCCN2[C@@H]1c1cccc(c1C2=O)C(F)(F)F	chembl_75028	NEGATIVE
CC[C@H]1CNCCc2ccc(Cl)cc12	chembl_75721	POSITIVE
CCc1cc(C)c2C(=O)N3CCNC[C@H]3Cc2c1	chembl_76146	POSITIVE
CCc1cc(C)c2C(=O)N[C@H]3CNC[C@@H]3c2c1	chembl_75765	POSITIVE
CCc1cc(Cl)c2C(=O)N(C)[C@H]3CNC[C@@H]3c2c1	chembl_76772	POSITIVE
CCc1cc(Cl)c2C(=O)N[C@H]3CNC[C@@H]3c2c1	chembl_76530	POSITIVE
CCc1cc2[C@@H]3CNCCN3C(=O)c2c(Cl)c1	chembl_76783	POSITIVE
CCc1cc2[C@@H]3CNCCN3C(=O)c2c(c1)C(F)(F)F	chembl_38645	POSITIVE
CCc1cc2[C@@H]3CNCCN3C(=O)c2cc1OC	chembl_76072	POSITIVE
CCc1cc2[C@H]3CNC[C@@H]3N(C)C(=O)c2c(c1)C(F)(F)F	chembl_76497	POSITIVE
CCc1cc2[C@H]3CNC[C@@H]3NC(=O)c2c(c1)C(F)(F)F	chembl_76657	POSITIVE
CCc1cc2c([C@@H]3C[C@H]3CN)c(OC)ccc2o1	chembl_77725	POSITIVE
CCc1cc2c([C@@H]3C[C@H]3CN)c(OCC3CC3)ccc2o1	chembl_77860	NEGATIVE
CCc1cc2c([C@@H]3C[C@H]3CN)c(OCCF)ccc2o1	chembl_77764	POSITIVE
CCc1cc2c([C@H]3C[C@@H]3CN)c(OC)ccc2o1	chembl_75743	POSITIVE
CCc1cc2c([C@H]3C[C@@H]3CN)c(OCC3CC3)ccc2o1	chembl_77907	POSITIVE
CCc1cc2c([C@H]3C[C@@H]3CN)c(OCC=C)ccc2o1	chembl_77202	POSITIVE
CCc1cc2c([C@H]3C[C@@H]3CN)c(OCCF)ccc2o1	chembl_75480	POSITIVE
CCc1cc2c(ccc3cnn(C[C@H](C)N)c23)o1	chembl_75828	POSITIVE
CCc1ccc(Cl)c2C(=O)N3CCNC[C@H]3c12	chembl_75699	POSITIVE
CCc1ccc(Cl)c2C(=O)N[C@H]3CNC[C@@H]3c12	chembl_75903	POSITIVE
CCc1ccc2C(=O)N3CCNC[C@H]3Cc2c1	chembl_74758	POSITIVE
CCc1ccc2CNCCN3CCc1c23	chembl_77082	POSITIVE
CCc1ccc2C[C@@H]3CNCCN3C(=O)c2c1	chembl_76529	POSITIVE
CCc1ccc2[C@@H]3CNCCN3C(=O)c2c1OC	chembl_74628	POSITIVE
CCc1cccc2C(=O)N3CCNC[C@H]3Cc12	chembl_75311	POSITIVE
CCc1cccc2C[C@@H]3CNCCN3C(=O)c12	chembl_75578	POSITIVE
CCn1c(CCc2ccccc2Cl)nc(cc1=O)N1CCNCC1	chembl_77826	POSITIVE
CCn1c(COc2cc(F)ccc2Cl)nc(cc1=O)N1CCNCC1	chembl_77875	POSITIVE
CCn1c(COc2cccc(c2)C#N)nc(cc1=O)N1CCNCC1	chembl_77525	POSITIVE
CCn1nc(cc1-c1ccc(N)nn1)-c1cccc2cccnc12	chembl_75075	POSITIVE
CCn1nc(cc1-c1ccc(N)nn1)-c1cccc2ccncc12	chembl_77603	POSITIVE
CCn1nc(cc1-c1ccccn1)-c1cccc2ccccc12	chembl_77842	NEGATIVE
CCn1nc(cc1-c1cccnn1)-c1cccc2ccccc12	chembl_75837	POSITIVE
CCn1nc(cc1-c1cccnn1)-c1cccc2cccnc12	chembl_76027	POSITIVE
CCn1nc(cc1-c1cccnn1)-c1cccc2ccncc12	chembl_77845	POSITIVE
CCn1nc(cc1-c1cccnn1)-c1cccc2cnccc12	chembl_77415	NEGATIVE
CCn1nc(cc1-c1cccnn1)-c1cccc2ncccc12	chembl_77796	NEGATIVE
CCn1nc(cc1-c1cccnn1)-c1ccnc2ccccc12	chembl_77496	POSITIVE
CCn1nc(cc1-c1cccnn1)-c1cncc2ccccc12	chembl_77736	NEGATIVE
CCn1nc(cc1-c1cccnn1)-c1nccc2ccccc12	chembl_77527	POSITIVE
CCn1nc(cc1-c1cncn1C)-c1cccc2ccccc12	chembl_77677	NEGATIVE
CCn1nc(cc1-c1ncccn1)-c1cccc2ccccc12	chembl_77421	NEGATIVE
CCn1nc(cc1-c1nccn1C)-c1cccc2ccccc12	chembl_77557	POSITIVE
CCn1nc(cc1-c1ncnn1C)-c1cccc2ccccc12	chembl_77630	POSITIVE
CCn1nc(cc1-c1nnnn1C)-c1cccc2ccccc12	chembl_77507	NEGATIVE
