parentised_smiles	ID	class_label
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)CNCCc1ccccc1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(CC1)C(O)=O	chembl_97458	POSITIVE
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)CNCCc1ccccc1)C(=O)N[C@H](CCCCN)C(=O)N1CCOCC1	chembl_96903	POSITIVE
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)CNC[C@@H](C)c1ccccc1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(CC1)C(O)=O	chembl_97851	POSITIVE
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)CN[C@H]1C[C@@H]1c1ccccc1)C(=O)N[C@H](CCCCN)C(=O)N1CCOCC1	chembl_97158	POSITIVE
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(CC1)C(=O)N1CCOCC1	chembl_97047	POSITIVE
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(CC1)N1CCC[C@H]1C(O)=O	chembl_98928	POSITIVE
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(CC1)n1cc([nH]c1=O)-c1ccccc1	chembl_97419	POSITIVE
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(CC1)C(O)=O	chembl_98302	POSITIVE
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCCCN)C(=O)N1CCC2(CC1)N(CNC2=O)c1ccccc1	chembl_98256	POSITIVE
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCCCN)C(=O)N1CCCN(CC1)C(N)=N	chembl_96856	POSITIVE
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCCCN)C(=O)NCC(=O)NCC(=O)NCC(=O)NCCSC1CC(=O)N(C1=O)c1ccc(CCC(=O)N2CCC2=O)cc1	chembl_98800	POSITIVE
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCCCN)C(=O)NCC(=O)NCC(=O)NCC(=O)NCCSC1CC(=O)N(CCC(=O)NCCOCCOCCC(=O)Nc2ccc(CCC(=O)N3CCC3=O)cc2)C1=O	chembl_98283	POSITIVE
