parentised_smiles	ID	class_label
CC(C)(C)c1cc(NC(=O)C[N+]23CCC(CC2)[C@H](C3)OC(=O)C2(CCCCCC2)C2=CC=CC2)no1	chembl_29018	POSITIVE
CC(C)(C)c1ccc(COCC[N+]23CCC(CC2)(CC3)C(O)(c2ccccc2)c2ccccc2)cc1	chembl_29159	NEGATIVE
CC(C)(C)c1ccc(cc1)C(=O)CCCN1CCC(CC1)OC(c1ccccc1)c1ccccc1	chembl_5132	POSITIVE
CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC(C1)OCc1cccc(O)c1	chembl_29152	POSITIVE
CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC(C1)Oc1cc(O)c(Cl)cc1Cl	chembl_29354	POSITIVE
CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC(C1)Oc1cc(O)cc(Cl)c1	chembl_29533	POSITIVE
CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC(C1)Oc1cc(O)cc(F)c1	chembl_29353	POSITIVE
CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC(C1)Oc1cc(O)ccc1F	chembl_29006	POSITIVE
CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC(C1)Oc1ccc(Cl)c(O)c1	chembl_29288	POSITIVE
CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC(C1)Oc1cccc(O)c1	chembl_27555	POSITIVE
CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC(C1)Oc1cccc(O)c1F	chembl_29092	POSITIVE
CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC(C1)Oc1ccccc1	chembl_28472	POSITIVE
CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC(C1)Oc1ccccc1O	chembl_29035	POSITIVE
CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CCC(CC1)Oc1cccc(O)c1	chembl_29132	POSITIVE
CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CCC(CC1)Oc1ccccc1	chembl_28404	POSITIVE
CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC[C@@H](C1)Oc1ccc(Cl)c(O)c1	chembl_29269	POSITIVE
CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC[C@@H](C1)Oc1ccc(O)cc1	chembl_29376	POSITIVE
CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC[C@@H](C1)Oc1cccc(O)c1	chembl_29352	POSITIVE
CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC[C@@H](C1)Oc1ccccc1	chembl_28787	POSITIVE
CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC[C@@H](C1)Oc1ccccc1O	chembl_29223	POSITIVE
CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC[C@H](C1)Oc1cc(O)cc(F)c1	chembl_29271	POSITIVE
