parentised_smiles	ID	class_label
C(c1nc2ccccc2n1[C@@H]1C[C@@H]2CCC[C@H](C1)N2[C@H]1C[C@@H]2C[C@H](C1)CCCC2)c1cnccn1	chembl_97001	POSITIVE
C1C(N2CCC(CC2)c2c[nH]c3ncccc23)c2cccc3cccc1c23	chembl_98562	NEGATIVE
C1CC2(CCN1)Oc1ccccc1C(=C2)c1ccccc1	chembl_83777	NEGATIVE
C1CCN2[C@@H](C1)[C@H]1c3ccccc3C[C@@H]2c2ccccc12	chembl_97976	NEGATIVE
C1C[C@H]2C[C@H](C[C@@H](C1)N2[C@H]1C[C@@H]2C[C@H](C1)CCCC2)n1c(nc2ccccc12)-c1c[nH]cn1	chembl_98129	POSITIVE
C1C[C@H]2C[C@H](C[C@@H](C1)N2[C@H]1C[C@@H]2C[C@H](C1)CCCC2)n1c(nc2ccccc12)-c1cc[nH]n1	chembl_96051	POSITIVE
C1C[C@H]2C[C@H](C[C@@H](C1)N2[C@H]1C[C@@H]2C[C@H](C1)CCCC2)n1c(nc2ccccc12)-c1nn[nH]n1	chembl_97467	POSITIVE
C1C[C@H]2[C@H]3c4ccccc4C[C@H](N2C1)c1ccccc31	chembl_97854	NEGATIVE
C=CCN(CCc1c[nH]c2ccccc12)CC=C	chembl_10550	NEGATIVE
C=CCN1CC[C@]23[C@@H]4CCC[C@H]2[C@H]1Cc1ccc(OC(=O)CCCCCCCCC(=O)Oc2ccc5CC6[C@@H]7CCCC[C@]7(CCN6CC6CCC6)c5c2)c(O4)c31	chembl_93424	POSITIVE
C=CCN1CN(c2ccccc2)C2(CCN(CC2)C(c2ccccc2)c2ccccc2)C1=O	chembl_92663	POSITIVE
C=CCNc1nc2ccccc2n(C2CCN(CC2)C2CCCCCCC2)c1=O	chembl_95088	POSITIVE
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c1ccc(cc1)N(C)C	chembl_45	NEGATIVE
CC(=C)CN1CCC23[C@H]4Oc5c2c(CC1[C@]3(O)CC1(Cc2ccccc2C1)C4=O)ccc5O	chembl_96494	POSITIVE
CC(=C)CN1CCC23[C@H]4Oc5c2c(CC1[C@]3(O)C\C(=C/c1ccccc1)C4=O)ccc5O	chembl_95557	NEGATIVE
